caseid,sex,ybirth,mbirth,ZQ03,JC_1,JC_41,ZQ08A,ZQ08B,ZQ08C,ZQ08D,ZQ08E,ZQ08F,ZQ08G,ZQ08H,ZQ11_A,ZQ11_B,ZQ11_C,ZQ11_D,ZQ11_E,ZQ11_F,ZQ11_G,ZQ11_H,ZQ11_I,ZQ11_J,ZQ11_K,ZQ11_L,ZQ11_M,ZQ11_N,ZQ11_O,ZQ12,ZQ14_1A,ZQ14_1B,ZQ14_1C,ZQ14_1D,ZQ23A,ZQ23B,ZQ23C,ZQ23D,ZQ24,ZQ25,ZQ26A,ZQ26B,ZQ26C,ZQ26D,ZQ26E,ZQ26F,ZQ30D,ZQ35,ZQ39A,ZQ42,ZQ43,ZQ47A,ZQ47B,ZQ47C,ZQ50,ZQ52A,ZQ52Y,ZQ54A,ZQ54B,ZQ54C,ZQ54D,ZQ61_A,ZQ61_B,ZQ61_C,ZQ61_D,ZQ61_E,ZQ61_F,ZQ61_G,ZQ61_H,ZQ61_I,ZQ62
10641,1,1975,8,1,2,9,6,6,9,3,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,0,0,0,1,3,8,9,9,1,3,4,4,3,3,3,4,3,6,4,9,4,5,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10642,1,1974,2,1,2,8,5,4,4,5,6,3,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,2,8,7,7,1,3,5,5,3,5,5,5,3,8,6,9,3,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10643,2,1975,1,2,10,88,6,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,0,1,0,0,2,2,2,2,1,3,4,4,2,4,3,4,3,6,3,9,3,1,7,7,2,2,42,6,6,5,5,2,2,2,2,1,2,2,2,2,3
10644,2,1979,8,1,2,9,3,4,4,4,6,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,1,0,5,8,5,5,1,2,4,4,2,4,2,5,2,3,5,9,4,8,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10645,1,1974,8,1,2,10,6,1,2,1,4,4,5,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,1,2,8,1,1,1,3,1,3,2,4,3,5,2,4,1,9,2,7,15,9,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10646,2,1986,7,1,3,8,2,6,3,4,6,4,5,3,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,5,0,0,1,1,3,8,2,3,2,3,3,2,4,3,3,3,4,8,2,9,4,2,15,3,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10647,2,1986,11,2,11,88,6,6,3,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,0,0,4,8,2,4,3,1,3,4,4,2,3,5,2,6,3,9,4,1,15,8,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10648,1,1972,4,1,2,8,6,1,1,9,9,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,0,0,0,5,2,1,1,1,3,5,5,2,4,3,5,1,4,2,2,3,7,99,99,2,2,44,1,1,1,1,1,2,2,2,2,2,2,2,2,1
10649,2,1984,12,1,4,8,6,4,5,4,2,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,0,1,2,8,5,2,1,3,3,3,3,3,3,5,3,7,5,10,4,14,15,14,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
10650,1,1972,9,1,2,11,5,1,4,2,2,1,5,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,0,0,9,8,9,9,9,9,9,9,9,9,9,9,9,99,9,99,9,6,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,5
10651,1,1980,9,1,2,11,4,2,6,4,6,6,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,0,5,8,7,7,1,2,4,4,3,5,3,4,1,5,1,10,4,14,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10652,2,1973,11,1,3,6,6,1,3,4,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,0,0,0,2,2,1,2,1,4,3,3,3,3,3,3,3,8,4,1,3,4,7,8,2,2,49,1,1,1,3,1,2,2,2,2,2,2,2,2,3
10653,1,1985,7,1,12,5,4,2,4,4,6,6,5,6,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,0,0,0,1,5,8,5,4,3,2,3,3,3,4,3,5,3,5,3,10,3,3,99,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10654,2,1986,8,1,12,3,1,1,4,3,3,6,4,5,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,0,0,0,1,3,8,2,5,3,1,2,3,3,3,1,5,1,10,5,1,1,3,15,9,1,8,888,8,8,8,8,2,2,2,2,2,2,2,1,2,3
10655,1,1972,11,1,2,10,4,1,1,6,1,5,5,5,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,3,0,0,2,0,5,5,2,2,1,3,3,3,4,5,3,5,4,5,4,9,1,7,7,9,2,1,75,1,1,5,5,1,2,2,2,2,2,2,2,2,2
10656,1,1984,11,1,2,8,4,6,4,4,5,6,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,8,5,5,1,2,5,5,2,5,1,5,1,8,4,1,2,6,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10657,1,1974,6,1,2,12,5,1,2,6,3,4,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,0,1,0,0,1,3,9,9,1,3,3,5,4,5,2,5,4,9,5,9,4,5,3,6,2,1,74,2,2,5,3,1,2,2,2,2,2,2,2,2,4
10658,1,1976,4,1,2,8,5,6,6,5,6,6,5,6,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,4,2,1,0,0,1,4,1,1,1,3,3,4,2,4,2,5,2,10,5,9,1,5,4,7,2,2,51,1,1,3,4,1,2,2,2,2,2,2,2,2,3
10659,2,1984,10,1,2,9,6,3,3,4,3,3,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,1,1,3,8,2,3,1,4,5,4,5,2,3,5,3,10,4,2,3,6,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,1,2,2,3
10660,2,1972,12,1,3,5,6,1,1,4,1,1,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,0,2,0,0,3,2,7,7,1,2,3,5,2,4,3,5,2,6,2,1,3,4,6,6,2,2,48,6,4,5,4,2,2,2,2,2,2,1,2,2,3
10661,1,1985,12,1,2,9,4,6,6,4,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,0,0,0,2,8,2,2,1,3,5,5,3,5,3,5,2,9,5,9,4,5,15,7,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,2
10662,1,1977,12,1,2,10,4,1,1,6,6,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,0,0,0,3,5,2,2,1,2,3,5,2,4,2,5,2,7,3,9,3,7,6,9,2,2,53,1,3,3,4,1,2,2,2,2,2,2,2,2,2
10663,1,1976,5,2,10,88,4,3,4,3,4,6,6,6,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,4,0,0,0,1,2,8,1,1,1,4,2,3,3,3,3,5,4,10,5,9,4,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10664,1,1976,9,1,6,8,6,4,3,1,6,6,6,5,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,3,0,0,1,0,5,8,2,2,1,2,4,4,2,4,2,5,2,5,6,9,3,14,15,14,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10665,2,1982,12,1,4,8,6,1,1,5,1,6,6,4,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,3,0,1,0,0,2,8,1,2,1,3,5,3,2,3,2,5,3,7,2,9,3,5,15,9,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10666,2,1986,4,1,12,5,3,4,4,4,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,0,0,5,8,2,5,3,2,4,3,4,4,2,5,2,8,3,9,3,2,99,5,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,1
10667,2,1985,2,1,3,9,6,5,6,5,6,6,6,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,0,0,0,4,8,2,2,1,4,5,5,2,5,2,2,3,5,5,9,2,4,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10668,1,1984,12,1,2,8,6,1,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,0,0,2,8,1,2,1,3,5,5,5,5,4,5,2,7,4,9,2,5,99,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10669,1,1986,5,1,12,99,4,2,3,4,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,9,8,9,9,9,3,4,3,2,4,3,5,3,7,5,9,2,4,99,99,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,2
10670,2,1984,12,1,12,5,6,2,3,4,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,1,5,8,5,4,3,2,5,5,2,4,2,4,2,4,3,9,3,99,99,99,1,8,888,8,8,8,8,2,2,2,2,2,2,2,1,2,1
10671,2,1985,4,2,10,88,4,1,2,4,6,5,5,4,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,0,0,1,1,5,8,5,3,2,2,3,3,3,4,3,5,1,4,5,9,3,5,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10672,1,1972,10,1,2,10,6,2,5,6,6,4,4,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,0,1,0,0,5,5,2,3,1,3,3,4,3,4,3,5,3,7,4,9,3,7,6,9,2,2,51,1,4,4,4,2,2,2,2,2,2,1,2,2,2
10673,2,1979,10,2,10,88,6,1,3,5,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,2,2,2,2,1,3,3,5,2,5,3,5,3,8,2,1,3,1,8,99,2,2,51,5,6,6,6,2,2,2,2,1,2,2,2,2,2
10674,2,1982,10,1,2,8,6,3,3,4,5,3,5,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,0,0,1,3,8,2,2,1,3,4,4,2,4,2,5,2,6,2,9,2,6,15,6,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10675,2,1982,11,1,2,8,5,1,1,6,6,6,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,8,5,4,1,3,4,4,2,4,3,5,3,6,4,1,2,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10676,1,1978,8,1,2,8,6,6,3,4,5,5,5,5,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,3,0,0,1,0,3,8,2,2,1,3,2,3,4,3,4,4,3,4,5,1,2,7,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10677,1,1973,2,1,7,10,4,1,1,4,6,6,5,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,0,2,0,3,8,2,2,1,3,3,3,3,3,3,4,3,7,3,1,4,6,15,11,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,2
10678,1,1984,11,1,12,1,4,1,1,4,5,6,5,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,0,0,1,0,5,8,2,5,3,1,5,5,1,5,1,5,1,5,2,9,1,4,15,14,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,1
10679,2,1976,7,2,10,88,6,1,3,4,2,1,2,3,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,3,0,0,0,1,2,2,5,2,1,3,2,3,3,3,3,4,4,8,5,10,4,1,7,7,2,2,52,6,6,6,6,2,2,2,2,1,2,2,2,2,3
10680,2,1974,4,1,3,2,6,1,1,5,1,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,0,0,1,2,3,2,1,1,2,3,3,2,3,2,4,2,5,1,9,3,2,8,8,2,2,46,5,3,4,4,2,2,2,2,1,2,2,2,2,2
10681,1,1976,8,1,2,10,6,3,6,2,2,6,6,6,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,4,0,0,0,1,3,8,1,2,1,4,2,2,3,2,3,3,4,6,1,1,4,6,15,14,4,2,51,3,4,4,4,2,1,2,2,2,2,2,2,2,2
10682,1,1984,6,1,2,12,1,1,2,4,4,6,5,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,2,8,2,2,1,2,4,5,2,5,2,5,1,5,2,9,1,14,15,14,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,3
10683,1,1975,6,1,2,8,5,5,5,4,5,6,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,0,0,2,8,9,9,9,3,5,5,3,5,3,5,2,4,4,9,4,99,99,99,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,3
10684,2,1972,12,2,10,88,6,1,2,5,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,0,1,0,2,5,1,2,1,4,4,4,3,4,3,5,2,6,3,2,2,14,14,14,2,2,47,5,6,6,5,2,2,2,2,1,2,2,2,2,3
10685,2,1975,7,1,3,7,6,1,1,5,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,0,1,0,0,5,8,5,2,1,2,3,3,2,3,3,5,2,8,5,9,2,5,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10686,1,1972,8,1,2,12,6,2,2,3,6,6,6,6,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,0,1,0,0,4,4,2,2,1,1,5,5,2,2,2,5,2,6,2,9,3,6,5,9,2,2,51,4,1,4,3,1,2,2,2,2,2,2,2,2,1
10687,2,1978,6,1,2,9,6,3,5,4,2,3,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,0,0,0,0,5,8,2,2,1,3,4,5,3,4,2,4,3,5,5,9,3,5,99,5,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10688,2,1981,7,1,2,10,6,5,6,3,4,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,2,3,8,7,7,1,2,5,3,3,3,3,5,3,5,5,9,3,8,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10689,2,1976,12,2,10,88,5,1,1,5,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,0,0,0,1,3,6,1,2,1,3,2,3,3,3,4,5,2,7,3,9,3,1,8,8,2,2,46,6,4,4,4,2,2,2,2,1,2,2,2,2,3
10690,1,1979,5,1,3,7,6,2,3,4,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,0,0,1,0,5,8,2,2,1,3,4,5,3,5,3,5,3,9,4,9,2,5,99,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10691,2,1978,9,1,7,1,1,1,1,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,3,1,5,4,1,1,5,5,2,4,2,5,1,3,2,1,1,12,14,14,2,2,46,1,1,1,1,1,2,2,2,2,2,2,2,2,3
10692,2,1975,8,2,10,88,6,1,2,4,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,2,5,4,1,2,4,5,3,4,3,5,2,7,3,9,3,1,6,6,2,2,49,6,6,6,6,2,2,2,2,1,2,2,2,2,2
10693,1,1976,3,1,2,8,4,1,1,4,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,0,0,0,0,5,8,2,2,1,2,3,4,3,4,3,5,2,5,4,9,1,7,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10694,2,1976,9,1,2,10,6,1,1,5,1,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,3,0,0,1,0,4,8,2,2,1,3,4,5,2,4,2,5,1,4,3,9,2,7,99,7,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,1
10695,2,1985,8,2,11,88,3,1,1,6,4,4,6,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,1,0,0,5,8,5,5,3,3,5,5,2,5,2,5,1,5,5,9,3,1,15,11,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,5
10696,1,1984,11,1,12,7,1,1,1,5,6,6,5,6,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,1,5,8,5,5,3,1,4,4,2,4,2,4,2,2,2,9,3,4,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10697,2,1974,9,2,10,88,4,1,1,4,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,4,5,2,2,1,3,4,5,2,5,2,5,2,5,3,1,2,1,8,8,2,2,47,5,6,5,5,2,2,2,2,1,2,2,2,2,3
10698,1,1973,3,1,3,8,6,1,2,4,6,6,6,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,0,0,0,1,8,4,2,1,3,5,5,3,5,3,5,3,7,2,2,3,6,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10699,2,1977,2,1,4,7,6,4,4,3,4,3,4,4,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,4,0,0,0,0,3,8,7,3,1,2,1,1,4,1,3,3,5,7,2,9,2,4,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,4
10700,1,1985,5,1,12,6,6,1,1,4,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,8,3,4,3,2,3,3,3,3,3,5,1,6,5,2,3,2,15,8,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10701,1,1979,2,1,2,11,6,4,3,5,6,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,4,4,4,4,1,2,5,5,1,4,1,5,2,6,1,9,3,7,99,99,2,2,50,1,2,1,4,2,1,2,2,2,2,2,2,2,2
10702,2,1972,12,1,3,9,3,1,6,4,6,6,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,1,0,0,0,3,8,2,2,1,2,4,4,3,3,3,5,3,7,3,9,2,6,99,8,1,8,888,8,8,8,8,9,9,9,9,9,9,9,9,9,3
10703,2,1975,10,1,2,8,6,6,3,6,6,4,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,1,2,8,1,2,2,3,3,3,3,3,3,3,5,9,1,3,2,2,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,4
10704,2,1976,2,2,10,88,5,1,3,4,1,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,1,0,0,0,5,3,3,3,1,3,4,4,2,4,3,4,2,6,3,9,2,3,6,7,2,2,49,6,6,6,6,1,2,2,2,2,2,2,2,2,3
10705,1,1974,12,1,6,10,5,4,3,5,5,1,4,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,0,0,0,3,3,3,3,1,2,5,5,1,5,3,5,2,6,4,9,3,7,7,9,2,2,53,1,1,3,2,2,2,1,2,2,2,2,2,2,4
10706,1,1973,7,1,2,10,6,4,2,5,6,6,5,4,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,0,0,0,2,1,2,2,1,3,3,3,3,3,3,3,1,6,3,1,4,7,1,7,2,2,47,1,1,1,1,1,2,2,2,2,2,2,2,2,2
10707,2,1976,11,2,10,88,6,1,1,6,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,1,3,8,5,4,1,2,4,5,1,4,1,4,1,3,5,1,4,14,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10708,1,1972,3,1,2,7,6,1,3,5,5,6,6,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,0,0,1,1,5,5,2,2,1,2,4,4,3,4,3,4,2,5,1,2,1,8,4,9,2,2,46,1,2,4,1,1,2,2,2,2,2,2,2,2,3
10709,1,1975,5,1,6,10,6,1,6,5,6,6,6,6,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,3,1,1,1,0,3,2,2,2,1,2,3,4,2,4,3,5,4,9,5,10,3,6,2,7,2,2,49,1,1,5,1,2,2,2,1,2,2,2,2,2,1
10710,2,1975,10,1,3,5,6,1,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,0,0,2,2,7,7,1,3,5,5,5,5,3,5,3,5,3,9,4,4,6,7,2,2,48,6,6,5,5,2,2,2,2,2,2,1,2,2,3
10711,2,1975,9,2,10,88,2,1,1,6,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,5,6,2,1,2,5,4,2,4,2,5,2,4,3,9,3,1,8,8,2,1,77,5,5,6,5,2,2,2,2,1,2,2,2,2,3
10712,1,1979,7,1,7,6,4,3,3,3,3,3,6,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,2,8,9,9,1,3,3,4,4,4,3,5,3,5,2,1,3,4,99,5,1,8,888,8,8,8,8,2,2,1,2,2,2,2,2,2,3
10713,2,1975,2,1,8,3,6,1,1,6,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,1,2,5,1,1,1,2,3,5,4,5,3,4,2,6,5,9,2,2,7,14,2,1,64,5,5,5,5,2,2,2,2,1,2,2,2,2,3
10714,2,1983,3,1,3,7,6,1,2,5,6,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0,0,2,8,2,2,1,4,1,1,5,1,3,1,4,8,3,10,4,4,99,99,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,2
10715,1,1977,5,1,7,10,6,5,4,2,3,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,0,0,6,8,5,5,1,4,4,4,3,4,2,5,2,7,5,9,3,4,15,4,1,8,888,8,8,8,8,2,2,2,1,2,2,2,2,2,2
10716,2,1979,11,1,2,7,6,1,3,4,5,4,5,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,0,0,0,2,8,2,2,1,3,5,5,2,5,2,5,5,8,1,9,3,14,15,14,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,4
10717,1,1977,6,1,2,9,6,1,4,4,5,3,5,5,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,0,0,0,5,8,1,1,1,4,1,2,2,2,4,4,4,8,5,1,3,7,99,7,1,8,888,8,8,8,8,2,2,2,2,2,2,1,2,2,5
10718,2,1981,12,1,2,9,6,1,1,5,6,1,6,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,1,1,0,0,4,8,2,2,1,2,3,3,2,4,2,5,2,5,5,9,3,5,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10719,2,1983,10,1,2,8,6,1,3,4,5,5,6,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,0,1,1,3,8,2,2,1,3,4,3,2,3,2,5,2,10,4,99,3,1,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10720,2,1986,1,1,2,10,1,1,1,5,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,2,0,0,4,8,5,4,1,4,1,1,4,1,4,3,5,8,5,4,2,5,15,14,1,8,888,8,8,8,8,2,2,2,2,2,1,2,2,2,3
10721,1,1986,2,1,12,6,6,1,5,4,6,6,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,5,8,5,4,3,3,4,5,2,4,2,5,4,6,5,1,2,14,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10722,1,1982,7,1,3,4,4,1,2,5,6,5,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,5,8,5,2,1,2,1,2,4,1,3,5,4,7,4,99,2,4,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,4
10723,1,1983,8,2,11,88,5,1,3,4,6,3,5,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,1,5,8,5,5,3,2,3,1,3,1,3,5,3,5,5,9,2,1,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,1
10724,1,1973,12,1,2,10,6,1,1,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,1,0,0,5,4,9,9,1,2,5,5,5,5,2,4,1,6,3,99,4,99,99,99,2,9,999,1,1,1,1,1,2,2,2,2,2,2,2,2,2
10725,1,1975,2,1,2,9,6,6,3,5,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,5,8,5,4,1,3,4,5,2,4,3,4,2,5,2,1,3,7,15,14,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,3
10726,2,1977,12,1,2,8,6,1,1,4,6,6,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,0,4,8,5,4,1,3,4,5,2,3,3,5,2,6,3,9,4,6,15,14,1,8,888,8,8,8,8,2,2,2,2,2,2,2,2,1,4
10727,1,1976,1,1,4,9,4,1,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,0,1,0,1,4,8,6,3,2,3,5,5,2,4,3,5,2,4,3,9,3,3,99,12,1,8,888,8,8,8,8,2,1,2,2,2,2,2,2,2,3
10728,2,1983,7,1,4,9,6,3,4,5,6,6,5,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,0,5,8,5,5,1,3,4,5,2,3,2,5,2,6,3,9,3,5,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10729,1,1972,8,1,2,10,6,5,6,3,2,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,2,0,0,2,4,1,1,1,4,4,4,4,5,3,5,2,5,5,9,2,7,4,8,2,2,42,4,3,4,4,1,2,2,2,2,2,2,2,2,3
10730,1,1974,9,1,2,10,6,1,2,5,6,5,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,0,0,0,3,2,7,7,1,3,3,3,2,3,3,5,3,8,3,9,2,99,99,99,2,9,999,1,1,2,2,1,2,2,2,2,2,2,2,2,3
10731,2,1985,7,1,2,12,6,1,3,3,6,6,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,2,0,4,8,1,2,1,2,4,4,2,4,2,5,2,6,3,1,2,5,15,10,1,8,888,8,8,8,8,1,2,2,2,2,2,2,2,2,2
10732,2,1977,11,1,2,8,6,6,3,5,2,3,3,4,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,0,0,1,0,2,8,5,3,1,4,3,4,2,4,2,4,2,5,4,9,3,4,99,4,1,8,888,8,8,8,8,2,2,2,2,1,2,2,2,2,3
